City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
362,happy valley-goose bay,53.3168,-60.3315,22.17,78,75,2.06,CA,1690226404
363,palu,-0.8917,119.8707,24.09,96,31,0.78,ID,1690226404
364,banff,51.1762,-115.5698,29.21,17,0,3.6,CA,1690226404
365,areka,7.0667,37.7,16.7,92,100,1.19,ET,1690226404
366,ta`u,-14.2336,-169.5144,26.02,72,89,5.37,AS,1690226405
367,pokrovsk,48.282,37.1758,17.75,57,5,1.93,UA,1690226405
368,cullman,34.1748,-86.8436,32.27,51,0,0.0,US,1690226405
369,masterton,-40.9597,175.6575,6.6,94,62,0.78,NZ,1690226405
370,oriximina,-1.7656,-55.8661,34.63,37,6,2.95,BR,1690226405
371,whangarei,-35.7317,174.3239,9.38,98,32,1.93,NZ,1690226343
372,abagur,53.7308,87.2526,16.24,93,100,1.68,RU,1690226406
373,kattivakkam,13.2167,80.3167,26.05,94,100,7.57,IN,1690226406
374,worland,44.0169,-107.9554,36.49,26,0,2.57,US,1690226272
375,slawharad,53.4446,31.0014,16.7,95,100,2.89,BY,1690226406
376,timbuktu,16.7735,-3.0074,34.94,41,100,4.77,ML,1690226406
377,zilair,52.2332,57.4392,13.71,74,1,1.22,RU,1690226406
378,pekan,3.4836,103.3996,26.06,81,15,1.58,MY,1690226407
379,kristiansund,63.1115,7.732,16.03,72,75,6.17,NO,1690226407
380,tvoroyri,61.5556,-6.8111,9.51,84,71,3.64,FO,1690226407
381,corn island,12.1694,-83.0418,28.07,81,100,9.05,NI,1690226407
382,turuntayevo,52.2,107.6167,13.05,97,79,0.25,RU,1690226407
383,mulayjah,27.271,48.4242,35.12,14,32,1.08,SA,1690226408
384,hauterive,46.0901,3.4459,21.42,51,100,3.25,FR,1690226408
385,fortuna,40.5982,-124.1573,24.4,68,20,5.14,US,1690226225
386,yaren,-0.5472,166.916,28.33,76,21,3.96,NR,1690226408
387,selfoss,63.9331,-20.9971,15.02,79,56,4.23,IS,1690226408
388,el amria,35.5244,-1.0158,29.9,45,1,8.05,DZ,1690226408
389,'ali al gharbi,32.4633,46.6864,39.04,10,0,4.28,IQ,1690226408
390,sarmanovo,55.2553,52.5891,16.38,88,7,1.41,RU,1690226409
391,karaton,-6.3424,106.1045,21.94,93,5,1.19,ID,1690226409
392,sarangani,5.4033,125.4636,27.45,79,100,6.26,PH,1690226409
393,floro,61.5996,5.0328,16.04,82,100,1.03,NO,1690226409
394,at taj,24.2049,23.2857,33.18,15,2,3.87,LY,1690226409
395,castillos,-34.1667,-53.8333,7.73,94,100,1.99,UY,1690226410
396,kone,-21.0595,164.8658,15.99,83,93,2.02,NC,1690226410
397,borujerd,33.8973,48.7516,25.14,16,0,1.54,IR,1690226411
398,enewetak,11.3474,162.3373,28.48,76,58,6.86,MH,1690226411
399,tabou,4.423,-7.3528,25.36,84,100,4.02,CI,1690226411
400,leinfelden-echterdingen,48.6941,9.1681,20.16,71,0,4.12,DE,1690226412
401,zaozersk,69.4005,32.4476,9.15,97,100,5.44,RU,1690226412
402,thunder bay,48.4001,-89.3168,24.95,38,75,3.09,CA,1690226260
403,nova sintra,14.8667,-24.7167,22.89,79,100,6.48,CV,1690226292
404,merrill,45.1805,-89.6835,27.67,54,40,4.12,US,1690226206
405,melekeok village,7.4957,134.6367,26.31,94,75,2.57,PW,1690226412
406,chilca,-12.5211,-76.7372,19.92,80,78,4.6,PE,1690226412
407,jayapura,-2.5333,140.7,24.66,90,88,1.46,ID,1690226123
408,serro,-18.6047,-43.3794,21.99,60,79,2.84,BR,1690226413
409,seubersdorf,49.1621,11.6271,18.8,72,0,2.06,DE,1690226413
410,eirunepe,-6.6603,-69.8736,35.61,30,4,1.29,BR,1690226413
411,shijiazhuang,38.0414,114.4786,22.92,63,2,2.11,CN,1690226413
412,auki,-8.7676,160.7034,24.32,89,47,1.48,SB,1690226413
413,formosa,-26.1775,-58.1781,24.99,66,72,3.09,AR,1690226414
414,conceicao do araguaia,-8.2578,-49.2647,35.16,22,5,2.21,BR,1690226169
415,kabatas,40.75,37.45,18.73,99,100,1.85,TR,1690226414
416,port douglas,-16.4833,145.4667,15.51,53,0,3.23,AU,1690226414
417,tsarychanka,48.937,34.4786,20.49,42,100,2.13,UA,1690226414
418,nevada,39.2502,-116.7512,24.03,29,93,3.77,US,1690226414
419,san rafael,-34.6177,-68.3301,10.97,40,2,2.12,AR,1690226354
420,ufa,54.775,56.0375,16.65,89,56,2.55,RU,1690226415
421,kununurra,-15.7667,128.7333,15.99,39,6,4.63,AU,1690226415
422,mokhsogollokh,61.4681,128.9203,16.94,84,1,2.12,RU,1690226415
423,severo-yeniseyskiy,60.3725,93.0408,13.38,94,35,0.93,RU,1690226415
424,baoqing,46.3317,132.2111,18.79,94,0,2.68,CN,1690226415
425,juliaca,-15.5,-70.1333,16.99,16,0,2.74,PE,1690226415
426,gaoual,11.75,-13.2,26.15,91,100,1.3,GN,1690226416
427,ancud,-41.8697,-73.8203,8.24,90,100,9.5,CL,1690226416
428,urangan,-25.3,152.9,17.98,78,41,9.32,AU,1690226416
429,artashat,39.9614,44.5445,24.12,58,64,5.99,AM,1690226416
430,quellon,-43.1167,-73.6167,9.14,87,100,11.32,CL,1690226416
431,keflavik,64.0049,-22.5624,12.24,82,100,4.12,IS,1690226416
432,petropavlovsk-kamchatsky,53.0452,158.6483,12.33,88,20,1.0,RU,1690226226
433,shingu,33.7333,135.9833,23.02,90,0,1.61,JP,1690226417
434,ubinskoye,55.3068,79.6802,14.57,87,67,1.41,RU,1690226418
435,ulanhot,46.0833,122.0833,19.11,88,100,1.08,CN,1690226418
436,roccella ionica,38.322,16.4009,32.15,37,0,3.97,IT,1690226418
437,ebon,4.582,168.6964,28.71,77,68,6.23,MH,1690226419
438,ondjiva,-17.0667,15.7333,19.52,23,12,1.87,AO,1690226419
439,novyy urengoy,66.0833,76.6333,20.04,67,71,3.08,RU,1690226419
440,mandalgovi,45.7625,106.2708,17.96,55,100,3.19,MN,1690226419
441,la ronge,55.1001,-105.2842,25.14,41,75,3.09,CA,1690226324
442,nagqu,31.5,92.0,5.35,93,100,3.16,CN,1690226420
443,paita,-5.0892,-81.1144,24.49,70,99,7.45,PE,1690226420
444,ardakan,32.31,54.0175,33.85,10,21,0.98,IR,1690226420
445,priozersk,61.0393,30.1291,13.94,91,100,0.54,RU,1690226421
446,letterkenny,54.95,-7.7333,14.94,76,96,3.47,IE,1690226421
447,cidade velha,14.9167,-23.6167,27.26,74,75,5.66,CV,1690226421
448,pljevlja,43.3333,19.3333,21.28,72,0,2.72,ME,1690226421
449,st. john's,47.5649,-52.7093,25.15,83,75,7.72,CA,1690226258
450,salinopolis,-0.6136,-47.3561,28.9,68,31,4.36,BR,1690226422
451,aginskoye,51.1,114.53,16.17,79,100,0.99,RU,1690226422
452,alaghsas,17.0187,8.0168,34.2,30,21,5.41,NE,1690226422
453,kirakira,-10.4544,161.9205,25.27,87,10,1.63,SB,1690226422
454,kenai,60.5544,-151.2583,15.05,86,100,5.14,US,1690226422
455,boguchany,58.3814,97.4531,15.5,96,60,1.75,RU,1690226422
456,herkimer,43.0256,-74.986,27.33,64,45,0.45,US,1690226423
457,samraong,12.4526,105.5873,23.2,98,91,1.18,KH,1690226423
458,al bawiti,28.3492,28.8659,33.45,22,0,8.14,EG,1690226423
459,kota tinggi,1.7381,103.8999,28.02,90,21,0.84,MY,1690226423
460,acapetahua,15.2833,-92.7,33.01,58,86,3.03,MX,1690226423
461,el-tor,28.2364,33.6254,32.08,51,0,0.0,EG,1690226423
462,constitucion,-35.3333,-72.4167,13.68,56,0,1.71,CL,1690226424
463,zheleznodorozhnyy,55.7503,38.0042,16.23,96,100,1.35,RU,1690226424
464,bousso,10.4795,16.7117,28.53,60,42,2.67,TD,1690226424
465,san julian,21.0167,-102.1667,25.98,35,65,3.56,MX,1690226424
466,slave lake,55.2834,-114.769,24.99,53,0,5.66,CA,1690226424
467,shache,38.4167,77.2406,30.4,40,77,4.4,CN,1690226424
468,gisborne,-38.6533,178.0042,8.05,85,0,2.65,NZ,1690226425
469,aksu,41.1231,80.2644,28.76,31,86,4.74,CN,1690226425
470,carrara,44.0629,10.0607,29.78,87,99,3.13,IT,1690226425
471,tulun,54.5611,100.5792,12.53,91,69,1.03,RU,1690226425
472,gadzhiyevo,69.2551,33.3362,9.29,97,100,6.03,RU,1690226319
473,zvishavane,-20.3267,30.0665,16.61,25,5,0.95,ZW,1690226425
474,nuriootpa,-34.4833,139.0,9.34,93,0,2.77,AU,1690226426
475,castanos,26.7833,-101.4167,33.28,38,19,4.59,MX,1690226426
476,acarau,-2.8856,-40.12,29.22,61,12,8.48,BR,1690226426
477,lebowakgomo,-24.2,29.5,13.5,41,3,2.8,ZA,1690226426
478,saurimo,-9.6608,20.3916,20.96,32,1,1.28,AO,1690226426
479,kathu,7.9178,98.3332,30.39,71,63,6.37,TH,1690226426
480,santa sylvina,-27.8326,-61.1375,16.36,61,100,5.13,AR,1690226427
481,rumbek,6.802,29.6912,24.71,73,99,1.16,SS,1690226427
482,polyarnyy,69.1989,33.4478,9.43,96,100,5.85,RU,1690226427
483,jinjing,24.575,118.5972,28.01,85,99,4.35,CN,1690226427
484,phek,25.6667,94.5,16.15,99,98,0.93,IN,1690226427
485,san andres,12.5847,-81.7006,32.01,70,20,5.14,CO,1690226237
486,sodankyla,67.4167,26.6,11.27,90,100,2.62,FI,1690226428
487,oyama,36.3,139.8,25.19,77,4,1.28,JP,1690226428
488,oltinko'l,40.8011,72.1634,30.64,24,8,1.59,UZ,1690226428
489,i-n-salah,27.1935,2.4607,41.19,6,0,7.46,DZ,1690226428
490,mena,51.5217,32.2157,17.66,82,100,3.99,UA,1690226428
491,sundarnagar,31.5333,76.8833,23.85,89,15,1.35,IN,1690226428
492,beyneu,45.3167,55.2,32.49,24,8,5.53,KZ,1690226429
493,belyy yar,53.6039,91.3903,16.94,94,0,2.0,RU,1690226429
494,saudarkrokur,65.7461,-19.6394,10.36,90,100,1.27,IS,1690226429
495,montego bay,18.4712,-77.9188,31.89,70,20,9.77,JM,1690226386
496,port shepstone,-30.7414,30.455,15.49,62,60,3.77,ZA,1690226429
497,kamaishi,39.2667,141.8833,23.06,85,100,2.7,JP,1690226429
498,al jahra',29.3375,47.6581,39.23,8,6,5.09,KW,1690226429
499,zavitinsk,50.1167,129.45,17.8,99,100,1.51,RU,1690226430
500,peniche,39.3558,-9.3811,22.38,76,3,6.59,PT,1690226430
501,midvagur,62.0511,-7.1939,8.46,87,100,4.63,FO,1690226430
502,westport,41.1415,-73.3579,31.29,58,0,4.12,US,1690226210
503,conduaga,8.862,117.4893,26.36,89,100,5.21,PH,1690226430
504,port-vila,-17.7338,168.3219,21.78,94,100,3.6,VU,1690226430
505,praia da vitoria,38.7333,-27.0667,25.14,78,20,5.51,PT,1690226431
506,newman,37.3138,-121.0208,34.19,11,93,0.76,US,1690226431
507,langsa,4.4683,97.9683,23.71,96,23,1.08,ID,1690226431
508,guiratinga,-16.3494,-53.7583,32.25,21,0,1.98,BR,1690226431
509,olinda,-8.0089,-34.8553,25.85,78,40,4.63,BR,1690226431
510,pangani,-5.4333,38.9667,23.76,85,35,4.04,TZ,1690226431
511,mezhova,48.2532,36.7347,18.06,54,0,1.94,UA,1690226432
512,christchurch,-43.5333,172.6333,5.51,94,100,0.89,NZ,1690226175
513,pader palwo,2.8006,33.135,19.09,94,86,0.11,UG,1690226432
514,mancio lima,-7.6142,-72.8958,34.04,40,75,2.57,BR,1690226432
515,laguna,38.421,-121.4238,33.32,41,0,4.63,US,1690226412
516,tambura,5.6,27.4667,21.01,93,98,1.35,SS,1690226432
517,dalnerechensk,45.9339,133.7225,20.2,97,6,3.52,RU,1690226432
518,boda,4.3189,17.4695,22.72,89,74,0.55,CF,1690226433
519,lazaro cardenas,17.9583,-102.2,32.3,55,99,0.87,MX,1690226364
520,preobrazheniye,42.9019,133.9064,19.6,99,100,2.76,RU,1690226433
521,katutura,-22.521,17.0557,18.11,29,7,1.39,NA,1690226433
522,dolinsk,47.35,142.8,16.92,99,100,1.48,RU,1690226433
523,arpajon-sur-cere,44.9026,2.4581,17.17,84,75,1.54,FR,1690226433
524,mogadishu,2.0371,45.3438,24.85,84,22,8.04,SO,1690226433
525,nanning,22.8167,108.3167,27.25,84,100,2.49,CN,1690226434
526,chilaw,7.5758,79.7953,26.49,87,100,7.27,LK,1690226434
527,pechora,65.1472,57.2244,15.66,75,42,2.02,RU,1690226434
528,rudbar,30.15,62.6,31.91,41,100,6.3,AF,1690226434
529,katsuren-haebaru,26.3369,127.8719,29.43,83,40,5.14,JP,1690226434
530,fort mcmurray,56.7268,-111.381,27.77,50,0,3.09,CA,1690226435
531,ilha de mocambique,-15.0342,40.7358,23.7,75,21,5.95,MZ,1690226435
532,sergeyevka,53.88,67.4158,17.39,57,100,3.02,KZ,1690226435
533,mata-utu,-13.2816,-176.1745,26.74,74,100,8.34,WF,1690226435
534,orchard homes,46.8633,-114.0484,31.08,25,0,2.06,US,1690226435
535,andergrove,-21.0833,149.1833,18.14,86,30,5.95,AU,1690226435
